track_id,album_id,artist_id,track,artist,album_name,played_at,duration_ms,year,month,day,played_at_hour,duration_mins,track_score,track_score_daily
12BSffsg97h51TlEcwXKTr,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,A Plague Of Lighthouse Keepers - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-06T17:04:11,1384160,2026,5,6,17,23.07,686.09,"0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0"
12BSffsg97h51TlEcwXKTr,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,A Plague Of Lighthouse Keepers - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-09T20:19:21,1384160,2026,5,9,20,23.07,686.09,"0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0"
12BSffsg97h51TlEcwXKTr,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,A Plague Of Lighthouse Keepers - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-05T16:37:46,1384160,2026,5,5,16,23.07,686.09,"0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0"
12BSffsg97h51TlEcwXKTr,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,A Plague Of Lighthouse Keepers - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-14T14:56:41,1384160,2026,5,14,14,23.07,686.09,"0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0"
12BSffsg97h51TlEcwXKTr,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,A Plague Of Lighthouse Keepers - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-08T15:27:39,1384160,2026,5,8,15,23.07,686.09,"0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0"
12BSffsg97h51TlEcwXKTr,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,A Plague Of Lighthouse Keepers - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-03T20:21:48,1384160,2026,5,3,20,23.07,686.09,"0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0"
12BSffsg97h51TlEcwXKTr,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,A Plague Of Lighthouse Keepers - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-13T15:59:27,1384160,2026,5,13,15,23.07,686.09,"0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0"
3nhQ0t5o70uHAzEgYDedX2,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Man-Erg - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-06T16:30:59,619800,2026,5,6,16,10.33,621.7,"0,0,3,1,3,3,0,1,1,0,0,0,0,1,0,0,0,0,0"
3nhQ0t5o70uHAzEgYDedX2,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Man-Erg - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-05T16:14:59,619800,2026,5,5,16,10.33,621.7,"0,0,3,1,3,3,0,1,1,0,0,0,0,1,0,0,0,0,0"
3nhQ0t5o70uHAzEgYDedX2,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Man-Erg - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-03T05:56:07,619800,2026,5,3,5,10.33,621.7,"0,0,3,1,3,3,0,1,1,0,0,0,0,1,0,0,0,0,0"
3nhQ0t5o70uHAzEgYDedX2,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Man-Erg - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-03T19:59:00,619800,2026,5,3,19,10.33,621.7,"0,0,3,1,3,3,0,1,1,0,0,0,0,1,0,0,0,0,0"
3nhQ0t5o70uHAzEgYDedX2,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Man-Erg - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-05T21:53:37,619800,2026,5,5,21,10.33,621.7,"0,0,3,1,3,3,0,1,1,0,0,0,0,1,0,0,0,0,0"
3nhQ0t5o70uHAzEgYDedX2,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Man-Erg - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-08T15:04:53,619800,2026,5,8,15,10.33,621.7,"0,0,3,1,3,3,0,1,1,0,0,0,0,1,0,0,0,0,0"
3nhQ0t5o70uHAzEgYDedX2,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Man-Erg - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-04T14:17:54,619800,2026,5,4,14,10.33,621.7,"0,0,3,1,3,3,0,1,1,0,0,0,0,1,0,0,0,0,0"
3nhQ0t5o70uHAzEgYDedX2,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Man-Erg - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-14T14:33:44,619800,2026,5,14,14,10.33,621.7,"0,0,3,1,3,3,0,1,1,0,0,0,0,1,0,0,0,0,0"
3nhQ0t5o70uHAzEgYDedX2,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Man-Erg - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-09T19:59:04,619800,2026,5,9,19,10.33,621.7,"0,0,3,1,3,3,0,1,1,0,0,0,0,1,0,0,0,0,0"
3nhQ0t5o70uHAzEgYDedX2,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Man-Erg - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-06T16:40:59,619800,2026,5,6,16,10.33,621.7,"0,0,3,1,3,3,0,1,1,0,0,0,0,1,0,0,0,0,0"
5OJCbL1RVFYSw07C9e0QUS,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Lemmings (Including Cog) - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-05T21:43:17,696520,2026,5,5,21,11.61,493.57,"0,0,1,0,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0"
5OJCbL1RVFYSw07C9e0QUS,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Lemmings (Including Cog) - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-03T19:48:30,696520,2026,5,3,19,11.61,493.57,"0,0,1,0,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0"
5OJCbL1RVFYSw07C9e0QUS,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Lemmings (Including Cog) - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-08T14:54:24,696520,2026,5,8,14,11.61,493.57,"0,0,1,0,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0"
5OJCbL1RVFYSw07C9e0QUS,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Lemmings (Including Cog) - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-06T16:20:29,696520,2026,5,6,16,11.61,493.57,"0,0,1,0,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0"
5OJCbL1RVFYSw07C9e0QUS,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Lemmings (Including Cog) - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-09T19:48:35,696520,2026,5,9,19,11.61,493.57,"0,0,1,0,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0"
5OJCbL1RVFYSw07C9e0QUS,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Lemmings (Including Cog) - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-14T14:16:58,696520,2026,5,14,14,11.61,493.57,"0,0,1,0,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0"
5OJCbL1RVFYSw07C9e0QUS,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Lemmings (Including Cog) - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-05T16:04:29,696520,2026,5,5,16,11.61,493.57,"0,0,1,0,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0"
7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-07T08:49:09,216186,2026,5,7,8,3.6,484.85,"0,0,0,0,3,3,1,1,1,0,1,0,0,0,0,0,0,1,0"
7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-18T10:36:55,216186,2026,5,18,10,3.6,484.85,"0,0,0,0,3,3,1,1,1,0,1,0,0,0,0,0,0,1,0"
7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-05T21:25:17,216186,2026,5,5,21,3.6,484.85,"0,0,0,0,3,3,1,1,1,0,1,0,0,0,0,0,0,1,0"
7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-06T10:53:08,216186,2026,5,6,10,3.6,484.85,"0,0,0,0,3,3,1,1,1,0,1,0,0,0,0,0,0,1,0"
7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-08T11:47:05,216186,2026,5,8,11,3.6,484.85,"0,0,0,0,3,3,1,1,1,0,1,0,0,0,0,0,0,1,0"
7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-05T20:08:41,216186,2026,5,5,20,3.6,484.85,"0,0,0,0,3,3,1,1,1,0,1,0,0,0,0,0,0,1,0"
7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-06T15:26:44,216186,2026,5,6,15,3.6,484.85,"0,0,0,0,3,3,1,1,1,0,1,0,0,0,0,0,0,1,0"
7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-09T08:11:03,216186,2026,5,9,8,3.6,484.85,"0,0,0,0,3,3,1,1,1,0,1,0,0,0,0,0,0,1,0"
7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-06T23:41:36,216186,2026,5,6,23,3.6,484.85,"0,0,0,0,3,3,1,1,1,0,1,0,0,0,0,0,0,1,0"
7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-06T22:37:35,216186,2026,5,6,22,3.6,484.85,"0,0,0,0,3,3,1,1,1,0,1,0,0,0,0,0,0,1,0"
7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-05T20:09:09,216186,2026,5,5,20,3.6,484.85,"0,0,0,0,3,3,1,1,1,0,1,0,0,0,0,0,0,1,0"
7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-11T13:51:45,216186,2026,5,11,13,3.6,484.85,"0,0,0,0,3,3,1,1,1,0,1,0,0,0,0,0,0,1,0"
2gK9dAy6TgeOYvdlspWbdU,0HoF3Ir1IYbIkvrxXrLGOB,7AC976RDJzL2asmZuz7qil,Into the Lens,Yes,Drama (Deluxe Edition),2026-05-17T17:47:56,512333,2026,5,17,17,8.54,450.13,"0,1,1,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0"
2gK9dAy6TgeOYvdlspWbdU,0HoF3Ir1IYbIkvrxXrLGOB,7AC976RDJzL2asmZuz7qil,Into the Lens,Yes,Drama (Deluxe Edition),2026-05-14T19:13:30,512333,2026,5,14,19,8.54,450.13,"0,1,1,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0"
2gK9dAy6TgeOYvdlspWbdU,0HoF3Ir1IYbIkvrxXrLGOB,7AC976RDJzL2asmZuz7qil,Into the Lens,Yes,Drama (Deluxe Edition),2026-05-15T09:51:10,512333,2026,5,15,9,8.54,450.13,"0,1,1,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0"
2gK9dAy6TgeOYvdlspWbdU,0HoF3Ir1IYbIkvrxXrLGOB,7AC976RDJzL2asmZuz7qil,Into the Lens,Yes,Drama (Deluxe Edition),2026-05-03T10:35:25,512333,2026,5,3,10,8.54,450.13,"0,1,1,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0"
2gK9dAy6TgeOYvdlspWbdU,0HoF3Ir1IYbIkvrxXrLGOB,7AC976RDJzL2asmZuz7qil,Into the Lens,Yes,Drama (Deluxe Edition),2026-05-14T19:40:48,512333,2026,5,14,19,8.54,450.13,"0,1,1,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0"
2gK9dAy6TgeOYvdlspWbdU,0HoF3Ir1IYbIkvrxXrLGOB,7AC976RDJzL2asmZuz7qil,Into the Lens,Yes,Drama (Deluxe Edition),2026-05-02T18:40:37,512333,2026,5,2,18,8.54,450.13,"0,1,1,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0"
2gK9dAy6TgeOYvdlspWbdU,0HoF3Ir1IYbIkvrxXrLGOB,7AC976RDJzL2asmZuz7qil,Into the Lens,Yes,Drama (Deluxe Edition),2026-05-10T07:02:46,512333,2026,5,10,7,8.54,450.13,"0,1,1,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0"
5GdmKwHrXRfGT40ZGs0W5R,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Big Apple,Kajagoogoo,Islands,2026-05-11T13:56:15,249546,2026,5,11,13,4.16,433.61,"0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,1,0"
5GdmKwHrXRfGT40ZGs0W5R,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Big Apple,Kajagoogoo,Islands,2026-05-07T08:53:09,249546,2026,5,7,8,4.16,433.61,"0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,1,0"
5GdmKwHrXRfGT40ZGs0W5R,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Big Apple,Kajagoogoo,Islands,2026-05-09T08:15:17,249546,2026,5,9,8,4.16,433.61,"0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,1,0"
5GdmKwHrXRfGT40ZGs0W5R,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Big Apple,Kajagoogoo,Islands,2026-05-07T04:03:16,249546,2026,5,7,4,4.16,433.61,"0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,1,0"
5GdmKwHrXRfGT40ZGs0W5R,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Big Apple,Kajagoogoo,Islands,2026-05-06T22:42:06,249546,2026,5,6,22,4.16,433.61,"0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,1,0"
5GdmKwHrXRfGT40ZGs0W5R,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Big Apple,Kajagoogoo,Islands,2026-05-05T20:13:01,249546,2026,5,5,20,4.16,433.61,"0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,1,0"
5GdmKwHrXRfGT40ZGs0W5R,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Big Apple,Kajagoogoo,Islands,2026-05-15T19:06:42,249546,2026,5,15,19,4.16,433.61,"0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,1,0"
5GdmKwHrXRfGT40ZGs0W5R,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Big Apple,Kajagoogoo,Islands,2026-05-18T06:30:35,249546,2026,5,18,6,4.16,433.61,"0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,1,0"
0lUBWPZWiGQEKNzayTCpxT,4RD4REp6RE2kVZ96Uf1TgB,4lianjyuR1tqf6oUX8kjrZ,Sequenze E Frequenze - Live 1988 / Remastered 2020,Franco Battiato,Giubbe Rosse (Deluxe 30th Anniversary Live & Remastered Edition / Remastered 2020),2026-05-16T20:15:22,425120,2026,5,16,20,7.09,425.62,"0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0"
0lUBWPZWiGQEKNzayTCpxT,4RD4REp6RE2kVZ96Uf1TgB,4lianjyuR1tqf6oUX8kjrZ,Sequenze E Frequenze - Live 1988 / Remastered 2020,Franco Battiato,Giubbe Rosse (Deluxe 30th Anniversary Live & Remastered Edition / Remastered 2020),2026-05-13T13:53:55,425120,2026,5,13,13,7.09,425.62,"0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0"
0lUBWPZWiGQEKNzayTCpxT,4RD4REp6RE2kVZ96Uf1TgB,4lianjyuR1tqf6oUX8kjrZ,Sequenze E Frequenze - Live 1988 / Remastered 2020,Franco Battiato,Giubbe Rosse (Deluxe 30th Anniversary Live & Remastered Edition / Remastered 2020),2026-05-12T19:43:43,425120,2026,5,12,19,7.09,425.62,"0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0"
0lUBWPZWiGQEKNzayTCpxT,4RD4REp6RE2kVZ96Uf1TgB,4lianjyuR1tqf6oUX8kjrZ,Sequenze E Frequenze - Live 1988 / Remastered 2020,Franco Battiato,Giubbe Rosse (Deluxe 30th Anniversary Live & Remastered Edition / Remastered 2020),2026-05-02T18:53:03,425120,2026,5,2,18,7.09,425.62,"0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0"
0lUBWPZWiGQEKNzayTCpxT,4RD4REp6RE2kVZ96Uf1TgB,4lianjyuR1tqf6oUX8kjrZ,Sequenze E Frequenze - Live 1988 / Remastered 2020,Franco Battiato,Giubbe Rosse (Deluxe 30th Anniversary Live & Remastered Edition / Remastered 2020),2026-05-03T10:35:26,425120,2026,5,3,10,7.09,425.62,"0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0"
0lUBWPZWiGQEKNzayTCpxT,4RD4REp6RE2kVZ96Uf1TgB,4lianjyuR1tqf6oUX8kjrZ,Sequenze E Frequenze - Live 1988 / Remastered 2020,Franco Battiato,Giubbe Rosse (Deluxe 30th Anniversary Live & Remastered Edition / Remastered 2020),2026-05-04T04:49:11,425120,2026,5,4,4,7.09,425.62,"0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0"
0lUBWPZWiGQEKNzayTCpxT,4RD4REp6RE2kVZ96Uf1TgB,4lianjyuR1tqf6oUX8kjrZ,Sequenze E Frequenze - Live 1988 / Remastered 2020,Franco Battiato,Giubbe Rosse (Deluxe 30th Anniversary Live & Remastered Edition / Remastered 2020),2026-05-16T20:09:20,425120,2026,5,16,20,7.09,425.62,"0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0"
73RVbX3YhvDYTSyrzKguSi,2U4JHXMiBxsKH4dnYEQg2g,7AC976RDJzL2asmZuz7qil,Parallels - 2003 Remaster,Yes,Going for the One (Deluxe Edition),2026-05-13T12:39:32,353906,2026,5,13,12,5.9,376.97,"1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0"
73RVbX3YhvDYTSyrzKguSi,2U4JHXMiBxsKH4dnYEQg2g,7AC976RDJzL2asmZuz7qil,Parallels - 2003 Remaster,Yes,Going for the One (Deluxe Edition),2026-05-14T15:34:44,353906,2026,5,14,15,5.9,376.97,"1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0"
73RVbX3YhvDYTSyrzKguSi,2U4JHXMiBxsKH4dnYEQg2g,7AC976RDJzL2asmZuz7qil,Parallels - 2003 Remaster,Yes,Going for the One (Deluxe Edition),2026-05-04T15:55:43,353906,2026,5,4,15,5.9,376.97,"1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0"
73RVbX3YhvDYTSyrzKguSi,2U4JHXMiBxsKH4dnYEQg2g,7AC976RDJzL2asmZuz7qil,Parallels - 2003 Remaster,Yes,Going for the One (Deluxe Edition),2026-05-01T21:58:27,353906,2026,5,1,21,5.9,376.97,"1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0"
73RVbX3YhvDYTSyrzKguSi,2U4JHXMiBxsKH4dnYEQg2g,7AC976RDJzL2asmZuz7qil,Parallels - 2003 Remaster,Yes,Going for the One (Deluxe Edition),2026-05-18T06:23:04,353906,2026,5,18,6,5.9,376.97,"1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0"
73RVbX3YhvDYTSyrzKguSi,2U4JHXMiBxsKH4dnYEQg2g,7AC976RDJzL2asmZuz7qil,Parallels - 2003 Remaster,Yes,Going for the One (Deluxe Edition),2026-05-10T05:54:46,353906,2026,5,10,5,5.9,376.97,"1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0"
5qmlexKxaI31MvFhObUCZm,68W3ppXWhsOLOURmxzRkyA,7M1FPw29m5FbicYzS2xdpi,The Devils Triangle,King Crimson,In The Wake Of Poseidon,2026-05-01T21:27:27,697023,2026,5,1,21,11.62,367.65,"1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0"
5qmlexKxaI31MvFhObUCZm,68W3ppXWhsOLOURmxzRkyA,7M1FPw29m5FbicYzS2xdpi,The Devils Triangle,King Crimson,In The Wake Of Poseidon,2026-05-09T19:35:11,697023,2026,5,9,19,11.62,367.65,"1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0"
5qmlexKxaI31MvFhObUCZm,68W3ppXWhsOLOURmxzRkyA,7M1FPw29m5FbicYzS2xdpi,The Devils Triangle,King Crimson,In The Wake Of Poseidon,2026-05-18T00:37:35,697023,2026,5,18,0,11.62,367.65,"1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0"
5qmlexKxaI31MvFhObUCZm,68W3ppXWhsOLOURmxzRkyA,7M1FPw29m5FbicYzS2xdpi,The Devils Triangle,King Crimson,In The Wake Of Poseidon,2026-05-03T19:24:00,697023,2026,5,3,19,11.62,367.65,"1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0"
5qmlexKxaI31MvFhObUCZm,68W3ppXWhsOLOURmxzRkyA,7M1FPw29m5FbicYzS2xdpi,The Devils Triangle,King Crimson,In The Wake Of Poseidon,2026-05-10T10:50:49,697023,2026,5,10,10,11.62,367.65,"1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0"
5u9lMPTlPZznzjFFh5ZdeX,4irlewoGTUPndEinKcavLF,02frazNrWgZCxUEf4UTfHt,Arrow - 2005 Digital Remaster,Van Der Graaf Generator,Godbluff,2026-05-08T15:54:53,587826,2026,5,8,15,9.8,349.33,"0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1"
5u9lMPTlPZznzjFFh5ZdeX,4irlewoGTUPndEinKcavLF,02frazNrWgZCxUEf4UTfHt,Arrow - 2005 Digital Remaster,Van Der Graaf Generator,Godbluff,2026-05-12T20:38:09,587826,2026,5,12,20,9.8,349.33,"0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1"
5u9lMPTlPZznzjFFh5ZdeX,4irlewoGTUPndEinKcavLF,02frazNrWgZCxUEf4UTfHt,Arrow - 2005 Digital Remaster,Van Der Graaf Generator,Godbluff,2026-05-11T20:15:00,587826,2026,5,11,20,9.8,349.33,"0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1"
5u9lMPTlPZznzjFFh5ZdeX,4irlewoGTUPndEinKcavLF,02frazNrWgZCxUEf4UTfHt,Arrow - 2005 Digital Remaster,Van Der Graaf Generator,Godbluff,2026-05-03T23:04:06,587826,2026,5,3,23,9.8,349.33,"0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1"
5u9lMPTlPZznzjFFh5ZdeX,4irlewoGTUPndEinKcavLF,02frazNrWgZCxUEf4UTfHt,Arrow - 2005 Digital Remaster,Van Der Graaf Generator,Godbluff,2026-05-19T14:47:11,587826,2026,5,19,14,9.8,349.33,"0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1"
5DJjwPtvPNARWVyzIdFnef,4irlewoGTUPndEinKcavLF,02frazNrWgZCxUEf4UTfHt,Scorched Earth - 2005 Digital Remaster,Van Der Graaf Generator,Godbluff,2026-05-08T15:44:53,583080,2026,5,8,15,9.72,348.48,"0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1"
5DJjwPtvPNARWVyzIdFnef,4irlewoGTUPndEinKcavLF,02frazNrWgZCxUEf4UTfHt,Scorched Earth - 2005 Digital Remaster,Van Der Graaf Generator,Godbluff,2026-05-19T14:37:13,583080,2026,5,19,14,9.72,348.48,"0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1"
5DJjwPtvPNARWVyzIdFnef,4irlewoGTUPndEinKcavLF,02frazNrWgZCxUEf4UTfHt,Scorched Earth - 2005 Digital Remaster,Van Der Graaf Generator,Godbluff,2026-05-06T00:22:01,583080,2026,5,6,0,9.72,348.48,"0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1"
5DJjwPtvPNARWVyzIdFnef,4irlewoGTUPndEinKcavLF,02frazNrWgZCxUEf4UTfHt,Scorched Earth - 2005 Digital Remaster,Van Der Graaf Generator,Godbluff,2026-05-12T20:28:09,583080,2026,5,12,20,9.72,348.48,"0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1"
5DJjwPtvPNARWVyzIdFnef,4irlewoGTUPndEinKcavLF,02frazNrWgZCxUEf4UTfHt,Scorched Earth - 2005 Digital Remaster,Van Der Graaf Generator,Godbluff,2026-05-11T20:05:00,583080,2026,5,11,20,9.72,348.48,"0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1"
