track_id,track,plays,track_unique_days,log_dur_min,track_score
58PsK1TTZn9zZXp4Z1oy49,True Faith,1,1,2.201659174404085,5.14
4ji0yEFTzpQJoZOMG8W0fe,True Faith,1,1,2.199444334074532,5.14
6aJpPH5jhRicPvPkoHkcuF,In the Light,1,1,2.174751721484161,5.11
0IIqCCfKmobPchLsO6YYHy,La conquista della posizione eretta,1,1,2.1644717908644115,5.1
1O6uOI8krqO5ChKCDpj09A,Enjoy the Silence,1,1,2.166765369851511,5.1
0HqKm7uPBr5KO4tDLsqRvn,Transumanza,2,2,0.08617769624105241,5.1
6mCjrBuLeqdZzvowLBQeJp,In the Stable of the Sphinx,1,1,2.1412419425852827,5.07
0EiI4tM0j4Eah7Be7YYH5I,New Potato Caboose,1,1,2.131796772013764,5.06
41RZExlqDu907Cq7Zci3pA,Blue Camel,1,1,2.124653884501384,5.05
3kvTe64Xa7dvlETa8ZvaIN,Sahara,1,1,2.1174596088673567,5.04
0YfCp9A9yqeITGsOwVyi51,Main Sequence,1,1,2.0992441689760155,5.02
54TN3Efzz1RZiH0o6BUO3d,Naima,1,1,2.0906287310704004,5.01
2gMosrUwWwikrPLFkGsES4,Policy of Truth,1,1,2.0794415416798357,5.0
09HzhqeSYsFhKK2BfjHEJk,Pictures Of A City,1,1,2.081938421878423,5.0
06KoWveyWUuK1BGVU4a0Es,Le pas du chat noir,1,1,2.0831845279586703,5.0
39AAt95Ts6PIHgMJfnHTNr,In The Wake Of Poseidon,1,1,2.0731719286662407,4.99
4OYKbKaC0PD9SQ76U3yfBb,Three Blind Mice,2,2,-0.020202707317519466,4.98
68pOzjFXQv9VQdaoau3QKt,Get the Balance Right!,1,1,2.0706530356467567,4.98
7qVXhnE3BD36heANra5942,Personal Jesus,1,1,2.0515563381903004,4.96
3lnavfgHUTrxdRqcPmhqUA,Catfish Blues,1,1,2.052840859882657,4.96
1gHdnVaBNakuVxPY16Mx6a,"A Love Supreme, Pt. I – Acknowledgement",1,1,2.0425181875752383,4.95
4kZbYkUuDHyphD71bPMYL1,Drive Home,1,1,2.030776369698555,4.94
4fFHmqI5jQCwcTVy9VIQA3,Conversation,1,1,2.0294631718735947,4.94
2nrZgdMUfhxfOBMaS5WgnP,Every Bloody Emperor,1,1,2.028148247292285,4.93
2cRgujf4kRRYDPUXpJ5Ojv,Shout!,1,1,2.0241930674493576,4.93
4KTar3zcsiZf8VMEctmvGY,Sailor's Tale,1,1,2.0135687975291283,4.92
48UwvRQW3AP5ga0pa3MUtU,Aurora,1,1,2.004179057179289,4.91
40LtlB0B3sOKltBmbn30m7,Sleepless (Tony Levin Mix),1,1,2.012232791986386,4.91
67lISLYh5V9Phsqxccml2W,Oh Yeah,1,1,1.998773638612381,4.9
37NNGpwuC0OlgOAByK5N0V,Suicidio,1,1,1.9960599327407849,4.9
793XnzccZTWuwv8W2uu2JA,Still Life,1,1,2.0028304393079956,4.9
5fKLpK1vFVlMR1EYDuYx6s,Gatto Lupesco,1,1,2.0001277349601105,4.9
6f5iLq05s4Ky7Sb1FxvgnA,Darkness,1,1,1.9878743481543455,4.89
67Kkcf0KOEbxK24HZeEM3e,Blue Monday '88 Dub,1,1,1.9933388426264242,4.89
2la6ERtkB3S6ssc0Q5Glp5,"A Love Supreme, Pt. II",1,1,1.9878743481543455,4.89
6xyQePqMDxnAO0diRZBPmg,Holding Me Up,1,1,1.9823798288367047,4.88
2VQ0jbAidysPBubypprThV,Sé de un lugar,1,1,1.9671123567059163,4.86
2atyvzH4QfX2sGvh380UrG,Blue Monday ('88),1,1,1.9629077254238845,4.86
4BCKOmosRBQuZNM050pdf2,Gentlemen Take Polaroids,1,1,1.9671123567059163,4.86
4d9ad5C4oDbP2MQpOsgsks,The Undercover Man,1,1,1.9643112344262046,4.86
326jGGdUFIWNUq8yfgRezF,"A Love Supreme, Pt. IV",1,1,1.9530276168241774,4.84
60Xj1vZer7MN7jmrYM60Ki,La carrozza di Hans,1,1,1.9459101490553132,4.84
03d3DCqwvt65Orfdomjs6e,Living in Another World,1,1,1.9416152247724325,4.83
7DwGeRDMF15VXcqgwXY41b,Turn of the Century,1,1,1.9329696377795786,4.82
2anxaksNDKJJziakWiDLxq,Ho Visto Anche Degli Zingari Felici,1,1,1.9329696377795786,4.82
5FxXyneQTWwMhulNQHhkhG,Stretchy,1,1,1.925707441737794,4.81
1qIOcNfq4tIDYJKcpXIDod,Round & Round,1,1,1.918392120161421,4.8
6udbKI96O98wT1Jsng6hVO,Theme One,2,1,1.0818051703517284,4.8
4jSkFdrEpYAdtAFdD8JfHt,Only In A Whisper,1,1,1.9080599249242156,4.79
1tvEy7OmCMvzAWGfjd3ypa,Dinosaur,1,1,1.891604804197771,4.77
0sWqnxofErf7mk8VKgbrXw,Nutty,1,1,1.8931119634883424,4.77
7nX0ISA5uWuhxAjMgXH5au,Thieves like Us,1,1,1.888583653863595,4.77
5aQmBlkey0rhOa92rVvot2,En el lago,1,1,1.8855533485144158,4.76
1aHwXveR85GN7ZQuw1Q1H5,Impressioni di settembre,1,1,1.8764069432883397,4.75
62Fwn4Ym39BlytL3KNBMAI,The Age Of Ermafrodites,1,1,1.8702625307159986,4.74
2mfpWDGkTQiGyroGdaryMa,All That Before,1,1,1.8702625307159986,4.74
3UYvfsdw3BzTVTrFQOlZXP,Il respiro del tempo,1,1,1.8562979903656263,4.73
7bw8Bq5YKEaMOwZNjylyHT,Refugees,1,1,1.8594181177018698,4.73
74jEbB6r3UkKhjIOcJjkVN,Portia,1,1,1.8468787684491346,4.72
5pmrmEdTB6CjGxCt8bFJpO,Photographic,1,1,1.8468787684491346,4.72
79IsLLqwnvfiswYXL74Msi,Route 66,1,1,1.8500283773520307,4.72
13VZq32Nxf3v1qjuyJ2QRC,Hang On Now,1,1,1.8453002361560848,4.71
3YKSiIQK5anVDgvb7yc9hw,Route 66,1,1,1.840549633397487,4.71
6Qjc36CLNJHkWwSNIPbghM,The Lemon Song,1,1,1.843719208158766,4.71
7gYTllDDXIm90xtwkgPyA7,White Feathers,1,1,1.8309801823813363,4.7
2zqp7LQ19ZS8I7wLARzrBc,Parallels,1,1,1.8373699804801074,4.7
0Zh7Qhq8iyC7tkPkFTAUik,White Feathers,1,1,1.8309801823813363,4.7
0KvGvUJAPTHtiyCtEnfXCm,Nymphenburger,1,1,1.8341801851120072,4.7
5SsXY0On98wUVOktShg4z7,Fine Time,1,1,1.8341801851120072,4.7
6sIRC7qbv9vyRXlqAchVnh,White Feathers,1,1,1.8309801823813363,4.7
6B0eXEcuERsB6iq9DOKFRN,White Feathers,1,1,1.8309801823813363,4.7
1JekRMGQ8iN4G1AAdh0SBa,Enjoy the Silence,1,1,1.8261608959453874,4.69
58cQfjeWhZtwvnSKffDx8k,Obertura En Si Bemol,1,1,1.8196988379172965,4.68
1AfamTwUFEzZpp30dxEUgq,Everything Counts,1,1,1.7984040119467235,4.66
5z0a7b6MXxCa2TAFrfCKNW,The Solid Time of Change,1,1,1.803358605071407,4.66
4QGvlLSRHuMRaPqqgyjVxj,Shouldn't Do That,1,1,1.7967470107390942,4.66
4WV026a2UJrYUwEp4dVwxY,"La Montaña, la Ciudad",1,1,1.80005827204275,4.66
5Hhxu8Y9jIu3IqaFsbQZ6D,"'Round Midnight (feat. Thelonious Monk, Zoot Sims, Gerry Mulligan, Percy Heath & Connie Kay)",1,1,1.7900914121273581,4.65
7HDWE2Ib7cjkhzULV4K8y3,It's No Good,1,1,1.7884205679625405,4.65
6bfvkSSZRed3hFQIHM5Oi7,Villes invisibles,1,1,1.7850704810772584,4.64
16BBHRD4sShrTPIn6ME4IC,Madrid,1,1,1.7850704810772584,4.64
2MEgNX56NePhc8o9jxmUXm,Higher Love,1,1,1.7817091333745536,4.64
3VIXUEBg2YkGwBMpTPMBXa,Caravan,1,1,1.7817091333745536,4.64
5ttK7WjqbTfeyeZVUKWJkF,Academic,1,1,1.776645831418007,4.63
5HkHHAan4FMD1qEUxMkmG9,World in Motion,1,1,1.7749523509116738,4.63
6XVtS357eRLu9C0bhvcplS,Si Dice Che I Delfini Parlino,1,1,1.7732559976634952,4.63
191WTUPx65Bis9bxuR3qlc,People,1,1,1.7732559976634952,4.63
03F7CSdq7NvvuDasfupUOS,Turnaround Situation,1,1,1.7595805708638197,4.61
5Gwi0arhMSLAI5fhbI4tO6,The Final Reel,1,1,1.7613002617433464,4.61
471HBY6mSxMFN6seK0GumP,Too Shy,1,1,1.749199854809259,4.6
67KymNzX8wKiRCLoTHgbA1,Chasin' The Trane,1,1,1.7509374747078,4.6
0RymZK3n4wILiqOfQzzMsS,Impressioni di Settembre,1,1,1.747459210331475,4.6
2ln1kC2KAxzr8d6pRkxWbq,I Get Up I Get Down,1,1,1.749199854809259,4.6
4YQCmgg0cbPQc5bKNjK0gJ,Too Shy,1,1,1.749199854809259,4.6
4kqYHBB597zMhE2FRVazUa,Sunhair,1,1,1.7439688053917064,4.59
55mW03rqsI9s3xUnuruF7G,Sherpa,1,1,1.7439688053917064,4.59
7d5zuddaDfhQ1iHLcdYY0f,Orange,1,1,1.7369512327330598,4.58
0ubdE8DRtHu3XolVVspgtH,The Lion's Mouth,1,1,1.7316555451583497,4.58
0YBA7eO8kqEzUoC6zAEutF,M.E.,1,1,1.7263316639055997,4.57
5BO9YsuvEQ3rtIA8bjPXhX,Singularity,1,1,1.7263316639055997,4.57
35JhxrwW2bBAiMcnrmuLEN,Such a Shame,1,1,1.7209792871670078,4.57
6V5aaZGoF0nSBf5FXXKDcW,The Gospel,1,1,1.7227665977411035,4.57
5CGpPUcUahMuLzkNK9ZgPP,Dear Mr. Fantasy,1,1,1.7173950539391927,4.56
5x0svkNwc1ws1kCzWaIlNv,Il banchetto,1,1,1.713797927758343,4.56
131RAB9EVFAq5k38sLk1LG,La Bomba (Stop Apartheid World-Wide),1,1,1.7047480922384253,4.55
64VJ17KE84E6cmeZZfLf6m,You Might Recall,1,1,1.7101878155342434,4.55
4yMAaPNlGMKNRO35hWBLtn,Restless,1,1,1.6992786164338898,4.54
5BquOJwWEEJMGqXsUNWjHu,Winter,1,1,1.7029282555214393,4.54
5SBaHBlFaKObATvldqHFFt,Una Dolcezza Nuova,1,1,1.7011051009599243,4.54
68iBkYXJFaYFnO0qjnyTyV,Chewier,1,1,1.6956156086751528,4.53
3yllEGh0om4VrFThDlFXXY,Il giro del cappio,1,1,1.682688374173693,4.52
0Qrqra03HYRABprGcmdGwF,Per un amico,1,1,1.6863989535702288,4.52
126UEF2A18PA8xNnYUkt42,Cat's Eye/Yellow Fever (Running),1,1,1.6752256529721035,4.51
4BQhcyuHF87sZ3vTPnTTVh,Moby Dick,1,1,1.673351238177753,4.51
4CRWWNAnZVmzyghvlFIGQm,Rhayader Goes To Town,1,1,1.6752256529721035,4.51
5X90RQ8w5bogdZwVulVKPg,Snake Oil,1,1,1.6752256529721035,4.51
2mEq5IjwOEvohBfU5kLBj5,Shangri-La (2019 Remaster),1,1,1.6752256529721035,4.51
7x2xjJV3YAPeLQJ7u3Kjet,Box of Rain,1,1,1.6714733033535532,4.51
38AuYZwkKQzeZY7OR0Vo4h,Fly On the Windscreen (Final),1,1,1.6695918352538475,4.5
7D2f7zoIwRxeIhmeer8aWm,Let It Loose,1,1,1.665818245870208,4.5
5T5ByCEZ99crSGUjy5uJY6,Land of Milk and Money,1,1,1.6639260977181702,4.5
2qpdiWvU5zZd2qPXbqB8Fv,I Get Wild / Wild Gravity,1,1,1.6639260977181702,4.5
62gugu7a8YlQDhbAt41Wyy,Tempus Fugit,1,1,1.6601310267496185,4.49
1nGKYyKJmdVoTWYktqpiDj,L'Esodo,1,1,1.6563214983329508,4.49
1J24vNYCuLaJ3qm0SioL8A,Remembering,1,1,1.6563214983329508,4.49
5sR0z233pgvP2D7w39qCZe,Drive (Grundfunken),1,1,1.6544112780768316,4.49
3Fjz9ydBl4yF02wH2IDMsZ,Hearts on Fire,1,1,1.6582280766035324,4.49
4CLjpgZKwB9JcfpYKbwqPg,"Buonanotte, Sogni D'Oro",1,1,1.6505798557652755,4.48
75m0GQn4SBD2rD5856SxIA,Senza Riguardo,1,1,1.6524974018945473,4.48
4efrN6ImDeUjgtebkmLMba,Paradise Walk,1,1,1.6467336971777973,4.48
7FCYhTAkaNIqO2NWAi2J2a,Libero pensatore,1,1,1.6486586255873816,4.48
43IYZ1zQpbXXWhGQEgjAjb,Who Knows Where The Time Goes?,1,1,1.6428726885203377,4.47
3oaK9kAaZXDQsq2umKYq0H,Going for the One,1,1,1.6351056591826783,4.46
3776wlNwK1mLH4ycuBNuWn,Dänzing,1,1,1.62924053973028,4.46
1pX02wHXmoDWCYubpqKZ6a,Dolphin Smile,1,1,1.6370530794670737,4.46
0dkkRsEy6Td8ocFG1ACLsT,Non mi rompete,1,1,1.6331544390514163,4.46
6iLZtZjrVJtKKT8jPwdiyi,Garofano Rosso,1,1,1.631199404215613,4.46
2Be2FRwYOryoBs15fWt9FK,The Pin Drop,1,1,1.6213664832993742,4.45
6TsVvBQDIYxQ5X1qhsP3qK,The Gift Of Love,1,1,1.6272778305624314,4.45
0A7OojheHld5MoBSqO5e4V,Polvere,1,1,1.623340817603092,4.45
2PeyQvyaViallofbtwS4PL,I Don't Believe in You,1,1,1.6174060820832772,4.44
02Z7LG6DNTuVTJiGdvTwDu,Azalea,1,1,1.6193882432872684,4.44
6mAQOxxt839lfifqME35Pe,Discipline,1,1,1.6174060820832772,4.44
47FdK8tvNarSDnM9uMXhJx,W,1,1,1.6154199841116479,4.44
14qbY7LbhcXwECCGqH2z7U,Crawling King Snake,1,1,1.6054298910365616,4.43
5FU96SFEwMyiKnLsPhoNuh,Masâr,1,1,1.599387576580599,4.42
76w5TR2tfTyi1IpdJ3nVGW,La Quiete Che Verra',1,1,1.5973653311998313,4.42
5imBtvqCZjWG3BnocU9Fgx,To The Moment,1,1,1.5953389880545987,4.41
1o1pQLvKMNqkeLYWGrlA4d,Dancing With Mr. D,1,1,1.5830939370944985,4.4
6mRr2nzDX9kgTuGWgMn8P2,Wave Mother,1,1,1.5851452198650557,4.4
6NP5YF5RtYkhx8ezPLqpZy,Supermarket,1,1,1.5810384379124025,4.4
1gyQods9V876YtT0YBu1N1,The Lamb Lies Down on Broadway,1,1,1.5810384379124025,4.4
2A8mY7aCmgHmCILf8v12jb,Drop Dead,1,1,1.5851452198650557,4.4
4lA7pN9emvsqYQiNOVPwQv,On the Shoreline,1,1,1.572773928062509,4.39
0qPm1SzUx66Zz4XBMMwpb6,Astrakan Café,1,1,1.572773928062509,4.39
5FTPD9wSP9IjYBeivNE7cU,Salt Of The Earth,1,1,1.5748464676644813,4.39
6rjVP61adR53qpIQ8A4B3J,Angle Of Incidents,1,1,1.5665304114228238,4.38
6Me8JQaGLrtbh6cVxJ4AgS,Lifetime,1,1,1.5644405465033646,4.38
3mQWrQaGsawjYowozDp7mq,Neurotica,1,1,1.5706970841176697,4.38
2uZZH1YrSVaCgOZlC8j8Mp,The Last High,1,1,1.5644405465033646,4.38
4J0E5Dpkw0fll3llImBet0,We Are Glass,1,1,1.5665304114228238,4.38
5pculObJF26dmbx9ax3C8i,The Man You Always Wanted Me To Be,1,1,1.55814461804655,4.37
5y61bj0WjB8bUMVZMjRN6c,The Power to Forgive,1,1,1.5623463049002497,4.37
389QX9Q1eUOEZ19vtzzI9O,While My Guitar Gently Weeps,1,1,1.55814461804655,4.37
4dbkLjN9IDo10Hr0j1zexs,Vevey (Revisited),1,1,1.547562508716013,4.36
16RwWPdReQnTTTatKk7uP8,Taxi,1,1,1.5496879080283263,4.36
4bNrvwJ73isVriCsF0Fbu3,Run Through the Light,1,1,1.5496879080283263,4.36
3OkkbEpEUocDtiDjqC1CW0,Recuerdos de una noche,1,1,1.5496879080283263,4.36
4m1NnqNTUbXO0YDuFPJqJf,Recuerdos de una noche,1,1,1.5539252025038417,4.36
0y1kwYGw5pQrXlJ1WdiTpF,And Then I Dreamt of Yes,1,1,1.5496879080283263,4.36
3coFCSRPmQ3U0sy6tiWyWy,Nel Cielo E Nelle Altre Cose Mute (Do Largo),1,1,1.5432981099295553,4.35
1ssHP4hPlQFqRA9cPSG7PG,Sono Un Dio,1,1,1.5390154481375546,4.35
6Vvxx8epJZXAoWNAKmIeJY,The Habit Of The Broken Heart,1,1,1.5390154481375546,4.35
03eLKI5mewmJqp5eY0WkPT,Cadence and Cascade,1,1,1.5325568680981427,4.34
2JIz68trc1MoxBhIRoTxWU,VROOOM,1,1,1.5325568680981427,4.34
2FK6SnUKJY8m8kVBmdQbSM,Walking On Air,1,1,1.5325568680981427,4.34
37uZo8Kg2vDcCkD2yA4YeT,W,1,1,1.5260563034950492,4.33
2rWEbA4iZyJ0jMthYmKkSs,Fino Alla Mia Porta,1,1,1.5282278570085572,4.33
6Pq9MmkDQYZiiCDpxnvrf6,I Am The Walrus,1,1,1.5260563034950492,4.33
50lxXpbI8AlBrrcmykojhu,We Love You,1,1,1.5260563034950492,4.33
0sfWa0ABkU9Z1LI6w4xOMC,Rivers,1,1,1.5260563034950492,4.33
2K8kAIrTDYZtWpdL8CaYBO,Buone notizie,1,1,1.5282278570085572,4.33
4xMIvU75BVq0UOB5fi7Vgb,Only When I Lose Myself,1,1,1.5195132049061133,4.32
4d16S5qhaXg5ZbEUyMoJyW,Take Another View,1,1,1.5195132049061133,4.32
2hDMI3I7WGgHmP4EGAk7la,Houses in Motion,1,1,1.5151272329628591,4.32
0MH7baopcs2vSSojpx99G2,L'elefante bianco,1,1,1.5129270120532565,4.32
6H3kDe7CGoWYBabAeVWGiD,Gimme Shelter,1,1,1.506297153514587,4.31
5uUokzfJhIXL8ne2eKVp6x,Boys Better,1,1,1.5107219394949427,4.31
0EX99kuSsTM9RyRAciMvvE,Lotus,1,1,1.5107219394949427,4.31
1HqenWFPNXGLnp2ge0D8Dw,Diálogo,1,1,1.5085119938441398,4.31
1mQfOP1tzGdI028njHAsWG,W,1,1,1.4973884086254774,4.3
0GTK6TesV108Jj5D3MHsYb,Owner of a Lonely Heart,1,1,1.4996230464268938,4.3
5S3zaA7Nngo8RcqkoYeQ5T,"Love, In Itself",1,1,1.4996230464268938,4.3
6Rr6wXmEx6w6dsBuqqKJa3,Halo,1,1,1.5040773967762742,4.3
7eFDGp8iE3e3UTjEoNBHxA,Ecstacy,1,1,1.4883995840570443,4.29
6ykUIu7hJvVk9K3uCfsBrD,Un amore maledetto,1,1,1.4951487660319727,4.29
6qc4ccBdrmV5LEZeLIEIPn,Don't Take No For An Answer,1,1,1.4929040961781488,4.29
4j3vWrRoMfZY0tQVdd2vTa,W,1,1,1.4951487660319727,4.29
1NqnwFYTigIx0eduU6rwBN,Charm of a Gun,1,1,1.4951487660319727,4.29
6vyIq52wAImw9xoJq40mYG,Owner of a Lonely Heart,1,1,1.4951487660319727,4.29
5NpuutxbNFSFtDAJ3IB2AK,Charm of a Gun,1,1,1.4951487660319727,4.29
6wj8K2Tu01FwPEJtgRLzV0,Freelove,1,1,1.47932922708708,4.28
0pVx93u0NdATyRJcqkKaqP,Il Ballo Del Potere,1,1,1.4861396960896067,4.28
2EG2fWCFxHwNqo6gEOxOW0,The Voice,1,1,1.4838746894587547,4.28
0OPDcQ3QQwsCbE2xbQq5Bd,To The Moment,1,1,1.47932922708708,4.28
2A3WfAbX9KHMQhewdpUiok,Tu frialdad,1,1,1.47932922708708,4.28
34OzAaQeAWlFnZBSyUAtRh,Loving Cup,1,1,1.4816045409242156,4.28
2gJH56Myv1nSs3oKaiCYhm,Up Patriots To Arms,1,1,1.4747630091074988,4.27
3WoFMRJGyBGZys5bfrlqBO,Wait,1,1,1.4770487243883548,4.27
2Ww4wLrJz3l6aIVNBVEqg1,Mesopotamia,1,1,1.4770487243883548,4.27
4789vxAh2p3QrPtdWgeHK0,Love Comes Quickly,1,1,1.463255402256019,4.26
2h7OfDcrNaHnhHLR9uEnhA,When The Whip Comes Down,1,1,1.4701758451005926,4.26
1HBVMwptlPziSpy9AcEqoP,Shock In My Town,1,1,1.4678743481123135,4.26
7jaXYzrkadnDXX4DtVaK0z,Rocket Boy,1,1,1.4655675420143985,4.26
6TVNZ1de3LnL9InRo4QzB9,Bist Du Bei Mir,1,1,1.4655675420143985,4.26
6LjRVYAhrh0IIWmZM3TOap,La volpe,1,1,1.463255402256019,4.26
4BixGe6AcqJU2etTzeh2cN,Such a Shame,1,1,1.4562867329399256,4.25
6Vr06nN8RaH477KXaipoUE,Styggo,1,1,1.4609379041156563,4.25
69vPF6rCI47e1E7SDLboe7,Frayo,1,1,1.4609379041156563,4.25
5SiCTf5r1cVjQXAXB2StpS,Torn And Frayed,1,1,1.4562867329399256,4.25
361M0U9xiRM2b2jgBUSB07,The Poet,1,1,1.4562867329399256,4.25
4s5XUVov8Yj0rtSrsfs0je,I'd Like To Help You With Your Problem,1,1,1.4586150226995167,4.25
5eqAaELvI88OTZQhLX1g1I,L'Era Del Cinghiale Bianco,1,1,1.4539530095937054,4.24
3ExkycVpwb2mCZ6MsJuECz,Rats,1,1,1.4469189829363254,4.24
1iii3DosaivkmvUDmhZhCP,Shine A Light,1,1,1.4539530095937054,4.24
1rw12PalmC8IDoygHT3fm1,From the Beginning,1,1,1.451613827240533,4.24
6NFW1VFEz7FHzPxq0Q9iew,Notte kamikaze,1,1,1.449269160281279,4.24
2W3kEYBdN8UTHH5GRzYvGC,Cuccurucucù,1,1,1.4445632692438664,4.23
5dc1s3guiEhaZsPdOXgsmt,Chan-Son Egocentrique,1,1,1.4422019930581866,4.23
09uamKKha251zucI02bQvD,On a Plane,1,1,1.4422019930581866,4.23
2yDQ8m6Fhyxw7Bwi7l7ztt,Hide Your Love,1,1,1.4350845252893227,4.22
5uyJ7fbjk6xZzt5UL5jcQg,True Faith,1,1,1.4350845252893227,4.22
1D6RnQrw5kMAQCUK58Ul01,Dove arriva quel cespuglio,1,1,1.4350845252893227,4.22
08hLsTUp4iroL1HZSxFsrV,B'Boom,1,1,1.43746264769429,4.22
0UA8ynZQtxD84T43xItkXt,Radio Varsavia,1,1,1.4279160358107101,4.21
31VLSfg86NJN74rUHQi7e8,I Know What I Like (In Your Wardrobe),1,1,1.4279160358107101,4.21
0xRpjqtl3xQz56b41iytTp,Cities,1,1,1.4279160358107101,4.21
2Js454Hd5yflBEDTqrEHRH,Films,1,1,1.425515074273172,4.21
5wbSCgwv8KpDKD4ifL0BLg,Peaches,1,1,1.415853163361435,4.2
5OxYjKt0dlv818ox7MKMT8,Dreaming Of The Same Thing,1,1,1.4134230285081433,4.2
1Uqlu4z15KRPXycHC6foSN,Tears,1,1,1.4182774069729414,4.2
664mxd7tkS4Nc1ktjuY6C2,Tohogd,1,1,1.4060969884160703,4.19
7jPtn8K7McEjE1G3Z69qhd,Il Potere Del Canto,1,1,1.4036429994545037,4.18
2HtTFDlZDdsY43GJKu4U9O,Turn Your Back on Me,1,1,1.3962446919730587,4.18
1DjuEIxEfq4F9ij75rAoV0,Engineers,1,1,1.3912819026309295,4.17
23Glh1ykxUAZI43Ac9E8xw,The Great Deceiver,1,1,1.3937663759585917,4.17
3vhvkzp1rkvBWFpjeXeGbT,Resaca del Amanecer,1,1,1.3887912413184778,4.17
12aazepVJE48YobDCKI6E5,Luminosa mañana,1,1,1.3887912413184778,4.17
4lLzZCNgUFP49R4oBlCb9N,L'Ombra Della Luce,1,1,1.3937663759585917,4.17
3CHfuMoubpCT39PBTvAWk9,The Wind,1,1,1.3912819026309295,4.17
4i7Y4BAtccBR19yrNjMEfW,THRAK,1,1,1.3812818192963463,4.16
7Izkk93uVYTLM74P4fBHXO,The Eternal Olive Tree,1,1,1.3862943611198906,4.16
4QQEzkxcONBthDLfzqIh9S,Cars,1,1,1.3812818192963463,4.16
5NE6LCMOpA81bRQT5aFiyE,Delenda Carthago,1,1,1.3812818192963463,4.16
28GLqUCrCLoRBLIrG5D05u,Part of Me Is You,1,1,1.3737155789130306,4.15
2N5cnwXiT5AYNPsKW1BOXC,Euphoria,1,1,1.3762440252663892,4.15
1AZv59LQGNVlAuQURcs4AN,Turn Your Back On Me,1,1,1.3737155789130306,4.15
56tS7CfWw5EyUUlIH2vNX0,Space Cadet,1,1,1.3787660946990992,4.15
4ROWIwuQ0E2qY11qJgWWRJ,Sit Down & Shut Up,1,1,1.366091653802371,4.14
0I7DVTsXCnD9xzURFIUVE2,The Boat Of Millions Of Years,1,1,1.3635373739972745,4.14
0IbD8xojkJgwh9lLu8hoxg,Rhythm-A-Ning,1,1,1.355835153635182,4.13
5prIsUvI0KGSrz2oNX1UGp,Lode All'Inviolato,1,1,1.358409157630355,4.13
0vNeV6bl2TyXjKKJRwnVrG,Paradise,1,1,1.355835153635182,4.13
1xNM3spOHKtzhcobGQnTWf,La quiete dopo un addio,1,1,1.3609765531356006,4.13
1ScHQvkdsx3YW3ewWKDsHH,Interference Patterns,1,1,1.355835153635182,4.13
2hVB3rTNJ3Q4QZIQwg9vVb,White Feathers,1,1,1.3480731482996928,4.12
6zqcLygeNJGbcP9XaR4qhl,Jigsaw,1,1,1.3532545070416904,4.12
4tIWwZMsiyUBzoK2t4BQxv,Afraid of You,1,1,1.3532545070416904,4.12
5Azfsjg10eAfJofHqdSBL3,Nine Cats,1,1,1.3506671834767394,4.12
6Qyeu24sX9SAQjUAMGQO8v,Afraid of You,1,1,1.3532545070416904,4.12
2iurA3nSsyC52aowfjY28S,Weirdo,1,1,1.3532545070416904,4.12
5q8sgaT4SPQI3A6AQZZZxe,Paradise,1,1,1.3506671834767394,4.12
5O3CMIJQbhXCnp3v2tlwxU,Sabor A Mi,1,1,1.3480731482996928,4.12
1F0P3P9xDbRyIzUbTFALMt,Jigsaw,1,1,1.3532545070416904,4.12
6cDbEd7HUkCDquIycI3L2F,The American,1,1,1.3506671834767394,4.12
34K7nU8EWQIRI93RfqhdRJ,Brown Sugar,1,1,1.3402504226184837,4.11
5cFSLDBFHqAWZ2WKaassru,Be Alright,1,1,1.3402504226184837,4.11
5oS4bROdwp0gsWrjCLAp5N,Sui Giardini Della Preesistenza,1,1,1.3376291891386096,4.11
1JrNAxiq1o57wxuI9aX6KJ,Teacher,1,1,1.332366019094335,4.1
5RykITpYpXWvERFvblu268,"Volver, Volver",1,1,1.3297240096314962,4.1
2jItmTTkIL6SkvABXsTaYT,Love Is a Stranger,1,1,1.3217558399823195,4.09
6kxijSSTEqY7la4IunFTbu,As It Is When It Was,1,1,1.3270750014599193,4.09
5U7OrUfiKr1EfHhtmkNCaV,The Legend of the Outlaw Truckers Aka the Ballad of Sheriff Shorty,1,1,1.3164082336557241,4.08
4QiLrZfWDgVQZFwrDiQW7p,What Ever You Want,1,1,1.3137236682850553,4.08
7IllFWMYnm4zF7A67ha1Y5,Il cammino interminabile,1,1,1.3190856114264407,4.08
5yAcJtUiOFTdvePkHb4hs8,New Life,1,1,1.3190856114264407,4.08
4gPcaRBCmB7shL3fn4e1uX,Everyone Is Totally Insane,1,1,1.3056264580524357,4.07
5xeVMUwMrqDaYIouMt6qTg,Magician Man,1,1,1.308332819650179,4.07
1V25DJ3ghDJs8m58jbVMbf,Claudine,1,1,1.308332819650179,4.07
2qrsuNAKFEhDaTIKNy3KMk,Sarcofagia,1,1,1.3110318766193438,4.07
2Kgu6NBUDyauwAFysfwhaq,Magician Man,1,1,1.308332819650179,4.07
6WEBIVqiEsevfgJefTyuQQ,Too Shy,1,1,1.3056264580524357,4.07
1Z1fqYVgMermcLcbSeLngr,Good Life,1,1,1.3056264580524357,4.07
6rLfsjVBUzFpFyI5auOdof,You Are Killing Me,1,1,1.3056264580524357,4.07
2llb1mDJqJYkJyyfIMznra,Too Shy,1,1,1.3056264580524357,4.07
