track_id,album_id,artist_id,track,artist,album_name,played_at,duration_ms,dt,day,hour,month,hlp,duration_min,track_short,time_of_day
6loBBzhr73iQHXq8RFeSAv,3Fwvk0okeHHvxT5s90mK8T,1BGN1IdyiSR0ZYrkoKNchl,Force Majeure,Tangerine Dream,Force Majeure (Remastered 2018 / Deluxe Version),2026-06-15T14:54:51,1100211,2026-06-15,15,14,6,1,18.34,Force Majeure,nachmittags
2hmk4RsBchBAVrX4XbFwFk,7M2EhhKnJYcmluPNzmB35N,4P70aqttdpJ9vuYFDmf7f6,"Nucleogenesis, Pt. 1",Vangelis,Albedo 0.39,2026-06-15T14:35:49,355533,2026-06-15,15,14,6,1,5.93,"Nucleogenesis, Pt. 1",nachmittags
1qkp9OvCk8FjeDdEd2bKQ6,7M2EhhKnJYcmluPNzmB35N,4P70aqttdpJ9vuYFDmf7f6,Alpha,Vangelis,Albedo 0.39,2026-06-15T14:21:26,344293,2026-06-15,15,14,6,1,5.74,Alpha,nachmittags
2kOZF8UfRAjJLwTG3rDS1W,7M2EhhKnJYcmluPNzmB35N,4P70aqttdpJ9vuYFDmf7f6,Sword of Orion,Vangelis,Albedo 0.39,2026-06-15T14:15:42,115400,2026-06-15,15,14,6,1,1.92,Sword of Orion,nachmittags
0YfCp9A9yqeITGsOwVyi51,7M2EhhKnJYcmluPNzmB35N,4P70aqttdpJ9vuYFDmf7f6,Main Sequence,Vangelis,Albedo 0.39,2026-06-15T14:13:47,489840,2026-06-15,15,14,6,1,8.16,Main Sequence,nachmittags
5URviaygae7qWBkehczy9L,5TDltjAh03cwDinX4SXwnR,7AC976RDJzL2asmZuz7qil,Ariadne,Yes,Aurora (Bonus Tracks Edition),2026-06-15T10:31:02,374186,2026-06-15,15,10,6,1,6.24,Ariadne,vormittags
4e9w7ixPl6L3fnH1naYdnd,5TDltjAh03cwDinX4SXwnR,7AC976RDJzL2asmZuz7qil,Countermovement,Yes,Aurora (Bonus Tracks Edition),2026-06-15T07:47:42,824400,2026-06-15,15,7,6,1,13.74,Countermovement,vormittags
6nMY6W3CvmBEOHTGrlm6PC,5TDltjAh03cwDinX4SXwnR,7AC976RDJzL2asmZuz7qil,Love Lies Dreaming,Yes,Aurora (Bonus Tracks Edition),2026-06-15T07:33:57,384880,2026-06-15,15,7,6,1,6.41,Love Lies Dreaming,vormittags
3q7sMXpdoCAC1BpAaeZIPJ,5TDltjAh03cwDinX4SXwnR,7AC976RDJzL2asmZuz7qil,Turnaround Situation,Yes,Aurora (Bonus Tracks Edition),2026-06-15T07:27:33,348360,2026-06-15,15,7,6,1,5.81,Turnaround Situation,vormittags
2F13GShAqERTs7kg9wrfZD,5TDltjAh03cwDinX4SXwnR,7AC976RDJzL2asmZuz7qil,Aurora,Yes,Aurora (Bonus Tracks Edition),2026-06-15T07:21:44,445253,2026-06-15,15,7,6,1,7.42,Aurora,vormittags
3tVN8KCq7cMFqZsZF59pOh,0aAfFqBB1IseMDXBHWkT20,7LGjULfs3CUorLei47BKKk,Three Fish in the Desert,Dissidenten,Out Of This World,2026-06-15T07:14:17,235266,2026-06-15,15,7,6,1,3.92,Three Fish in the Desert,vormittags
5FlKCxeXdDgWMWpzsO8iwU,7cIIPSmmeDUaChBSJElK78,0yNLKJebCb8Aueb54LYya3,Blue Monday - Hardfloor Mix,New Order,The Rest of New Order,2026-06-16T19:47:11,515333,2026-06-16,16,19,6,1,8.59,Blue Monday,abends
6b0yXKXFtRUOK1wqxkE4rm,32QIAykZFP3GI8Q5QqoNCD,762310PdDnwsDxAQxzQkfX,Two Minute Warning,Depeche Mode,Construction Time Again (Deluxe),2026-06-16T19:38:35,253613,2026-06-16,16,19,6,1,4.23,Two Minute Warning,abends
0VktLUEpFVQ7Zl5c80uKHH,2wWcTC2GHLEGLDlsnr5aYM,5KQMtyPE8DCQNUzoNqlEsE,Are 'Friends' Electric?,Gary Numan,Replicas Redux,2026-06-16T19:34:21,325200,2026-06-16,16,19,6,1,5.42,Are 'Friends' Electric?,abends
149ZWMlb4hkgzfOAhZHjXx,3suXBde2fATz1UzA6f7UoA,2qT62DYO8Ajb276vUJmvhz,Poor Skeleton Steps Out - 2001 Remaster,XTC,Oranges & Lemons,2026-06-16T19:28:55,213466,2026-06-16,16,19,6,1,3.56,Poor Skeleton Steps Out,abends
04c3ZTgTH5ci7LuNSx7Wje,20dTbQRkxuOTkf3SFyaT2m,7M1FPw29m5FbicYzS2xdpi,Thela Hun Ginjeet,King Crimson,Discipline,2026-06-16T19:25:21,386520,2026-06-16,16,19,6,1,6.44,Thela Hun Ginjeet,abends
6od40KsZR8dSJMxgpENBvr,1UQRYIgVBO9izI17mpoYOX,0f3kLT4wvi2mFHlHJgV8Hl,Animal Instincts,Kajagoogoo,The Complete Albums,2026-06-16T19:18:54,161853,2026-06-16,16,19,6,1,2.7,Animal Instincts,abends
5pmrmEdTB6CjGxCt8bFJpO,3bv61FtZROBfEagLwmds3I,762310PdDnwsDxAQxzQkfX,Photographic - Rex The Dog Dubb Mix,Depeche Mode,Remixes 81>04,2026-06-16T19:16:12,380653,2026-06-16,16,19,6,1,6.34,Photographic,abends
03d3DCqwvt65Orfdomjs6e,70V1kL7w7Q9pDU4I6zDjYE,7Fo8TAyGJr4VmhE68QamMf,Living in Another World - 1997 Remaster,Talk Talk,The Colour of Spring,2026-06-16T19:09:51,418173,2026-06-16,16,19,6,1,6.97,Living in Another World,abends
1O6uOI8krqO5ChKCDpj09A,3bv61FtZROBfEagLwmds3I,762310PdDnwsDxAQxzQkfX,Enjoy the Silence - Timo Maas Extended Remix,Depeche Mode,Remixes 81>04,2026-06-16T19:02:52,523573,2026-06-16,16,19,6,1,8.73,Enjoy the Silence,abends
0LPSm1o7Ety9fLnkbh8MUT,7Hm47KQv4uPp1ijUhmyqea,0yNLKJebCb8Aueb54LYya3,Tutti frutti - Extended Mix,New Order,Complete Music,2026-06-16T18:54:03,485106,2026-06-16,16,18,6,1,8.09,Tutti frutti,abends
6gIg6yHRojDG9Px3eSIZ3P,0PSWY4XyjTWppfBb0tBtqu,0yNLKJebCb8Aueb54LYya3,"True Faith - Shep Pettibone 12"" Remix",New Order,Brotherhood (Collector's Edition),2026-06-16T18:45:51,543440,2026-06-16,16,18,6,1,9.06,True Faith,abends
4VyNxyzGEAjdGjIQ6rkuBV,1UQRYIgVBO9izI17mpoYOX,0f3kLT4wvi2mFHlHJgV8Hl,Ooh to Be Ah - The Construction Mix,Kajagoogoo,The Complete Albums,2026-06-16T18:36:47,394994,2026-06-16,16,18,6,1,6.58,Ooh to Be Ah,abends
0VyeBj71jyEFUqcQBLXltf,7Hm47KQv4uPp1ijUhmyqea,0yNLKJebCb8Aueb54LYya3,Plastic - Extended Mix,New Order,Complete Music,2026-06-16T18:02:40,546466,2026-06-16,16,18,6,1,9.11,Plastic,abends
31MOjWj3CT3dCQsMV2b8Wu,6cjugjFHB3T1alJxAffyxQ,0yNLKJebCb8Aueb54LYya3,Blue Monday '88,New Order,The Best of New Order,2026-06-16T17:53:31,244720,2026-06-16,16,17,6,1,4.08,Blue Monday '88,nachmittags
6hHc7Pks7wtBIW8Z6A0iFq,6iHuSGy6pq4tNGFV3ZVPtl,0yNLKJebCb8Aueb54LYya3,Blue Monday,New Order,Substance,2026-06-16T17:48:24,449160,2026-06-16,16,17,6,1,7.49,Blue Monday,nachmittags
0kWweQWE8HIYlOUsIcvthl,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Power to Forgive,Kajagoogoo,Islands,2026-06-17T10:24:22,286040,2026-06-17,17,10,6,1,4.77,The Power to Forgive,vormittags
5pmrmEdTB6CjGxCt8bFJpO,3bv61FtZROBfEagLwmds3I,762310PdDnwsDxAQxzQkfX,Photographic - Rex The Dog Dubb Mix,Depeche Mode,Remixes 81>04,2026-06-17T10:19:35,380653,2026-06-17,17,10,6,1,6.34,Photographic,vormittags
0VktLUEpFVQ7Zl5c80uKHH,2wWcTC2GHLEGLDlsnr5aYM,5KQMtyPE8DCQNUzoNqlEsE,Are 'Friends' Electric?,Gary Numan,Replicas Redux,2026-06-17T10:13:14,325200,2026-06-17,17,10,6,1,5.42,Are 'Friends' Electric?,vormittags
0VyeBj71jyEFUqcQBLXltf,7Hm47KQv4uPp1ijUhmyqea,0yNLKJebCb8Aueb54LYya3,Plastic - Extended Mix,New Order,Complete Music,2026-06-17T10:07:41,546466,2026-06-17,17,10,6,1,9.11,Plastic,vormittags
7bBPlEQxfD3t9OQWVdx71R,1UQRYIgVBO9izI17mpoYOX,0f3kLT4wvi2mFHlHJgV8Hl,White Feathers - Manhattan Clique Remix Edit,Kajagoogoo,The Complete Albums,2026-06-17T09:58:20,231036,2026-06-17,17,9,6,1,3.85,White Feathers,vormittags
43EKq969zmTvk6QmjgmiRW,6iHuSGy6pq4tNGFV3ZVPtl,0yNLKJebCb8Aueb54LYya3,Confusion,New Order,Substance,2026-06-17T09:54:20,283240,2026-06-17,17,9,6,1,4.72,Confusion,vormittags
0T5ZpV04Eu6KynTHHcYeHD,7Hm47KQv4uPp1ijUhmyqea,0yNLKJebCb8Aueb54LYya3,People on the High Line - Extended Mix,New Order,Complete Music,2026-06-17T09:49:31,471520,2026-06-17,17,9,6,1,7.86,People on the High Line,vormittags
31MOjWj3CT3dCQsMV2b8Wu,6cjugjFHB3T1alJxAffyxQ,0yNLKJebCb8Aueb54LYya3,Blue Monday '88,New Order,The Best of New Order,2026-06-17T09:41:26,244720,2026-06-17,17,9,6,1,4.08,Blue Monday '88,vormittags
0ubdE8DRtHu3XolVVspgtH,1UQRYIgVBO9izI17mpoYOX,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth - Beast Mix,Kajagoogoo,The Complete Albums,2026-06-17T09:30:56,339240,2026-06-17,17,9,6,1,5.65,The Lion's Mouth,vormittags
6gIg6yHRojDG9Px3eSIZ3P,0PSWY4XyjTWppfBb0tBtqu,0yNLKJebCb8Aueb54LYya3,"True Faith - Shep Pettibone 12"" Remix",New Order,Brotherhood (Collector's Edition),2026-06-17T09:25:05,543440,2026-06-17,17,9,6,1,9.06,True Faith,vormittags
0kWweQWE8HIYlOUsIcvthl,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Power to Forgive,Kajagoogoo,Islands,2026-06-17T09:16:01,286040,2026-06-17,17,9,6,1,4.77,The Power to Forgive,vormittags
0VyeBj71jyEFUqcQBLXltf,7Hm47KQv4uPp1ijUhmyqea,0yNLKJebCb8Aueb54LYya3,Plastic - Extended Mix,New Order,Complete Music,2026-06-17T09:11:15,546466,2026-06-17,17,9,6,1,9.11,Plastic,vormittags
0VktLUEpFVQ7Zl5c80uKHH,2wWcTC2GHLEGLDlsnr5aYM,5KQMtyPE8DCQNUzoNqlEsE,Are 'Friends' Electric?,Gary Numan,Replicas Redux,2026-06-17T06:38:10,325200,2026-06-17,17,6,6,1,5.42,Are 'Friends' Electric?,vormittags
0VyeBj71jyEFUqcQBLXltf,7Hm47KQv4uPp1ijUhmyqea,0yNLKJebCb8Aueb54LYya3,Plastic - Extended Mix,New Order,Complete Music,2026-06-17T06:32:35,546466,2026-06-17,17,6,6,1,9.11,Plastic,vormittags
68pOzjFXQv9VQdaoau3QKt,3bv61FtZROBfEagLwmds3I,762310PdDnwsDxAQxzQkfX,Get the Balance Right! - Combination Mix,Depeche Mode,Remixes 81>04,2026-06-16T20:01:28,475626,2026-06-16,16,20,6,1,7.93,Get the Balance Right!,abends
3MWc38U5zCncMm1xrNM5vv,5w2Hr6P21D2VaEYNTK8KWS,0yNLKJebCb8Aueb54LYya3,People on the High Line - Claptone Remix,New Order,People on the High Line,2026-06-16T19:53:32,378688,2026-06-16,16,19,6,1,6.31,People on the High Line,abends
7bBPlEQxfD3t9OQWVdx71R,1UQRYIgVBO9izI17mpoYOX,0f3kLT4wvi2mFHlHJgV8Hl,White Feathers - Manhattan Clique Remix Edit,Kajagoogoo,The Complete Albums,2026-06-17T20:19:59,231036,2026-06-17,17,20,6,1,3.85,White Feathers,abends
2jSwVJrpQzggmaqfgTRlTi,4sdT5KV2MJAik048qExBOs,0f3kLT4wvi2mFHlHJgV8Hl,Charm of a Gun,Kajagoogoo,Crazy People's Right To Speak,2026-06-17T20:16:07,267800,2026-06-17,17,20,6,1,4.46,Charm of a Gun,abends
5Rpl8A5yTf7arQb9oVmBn0,6HQo3byKYGsHxOqofRmgCh,0yNLKJebCb8Aueb54LYya3,Fine Time - 2015 Remaster,New Order,Technique,2026-06-17T20:11:30,284093,2026-06-17,17,20,6,1,4.73,Fine Time,abends
0T5ZpV04Eu6KynTHHcYeHD,7Hm47KQv4uPp1ijUhmyqea,0yNLKJebCb8Aueb54LYya3,People on the High Line - Extended Mix,New Order,Complete Music,2026-06-17T20:06:45,471520,2026-06-17,17,20,6,1,7.86,People on the High Line,abends
38AuYZwkKQzeZY7OR0Vo4h,2xEeSf4j9XsAAI15co5cNh,762310PdDnwsDxAQxzQkfX,Fly On the Windscreen (Final),Depeche Mode,Black Celebration (Deluxe),2026-06-17T19:58:53,318893,2026-06-17,17,19,6,1,5.31,Fly On the Windscreen (Final),abends
1bVYSVOMiFR6GzOUm7WDi2,15BhyErNMCS96rXaeAkMre,3iUjRVvYCsMfz7tuAQtBDI,White China - 2009 Remaster,Ultravox,Lament (2009 Remaster),2026-06-17T19:53:34,233346,2026-06-17,17,19,6,1,3.89,White China,abends
3MWc38U5zCncMm1xrNM5vv,5w2Hr6P21D2VaEYNTK8KWS,0yNLKJebCb8Aueb54LYya3,People on the High Line - Claptone Remix,New Order,People on the High Line,2026-06-17T19:49:40,378688,2026-06-17,17,19,6,1,6.31,People on the High Line,abends
5g4XZCOWnl418vddo8OZBd,4sdT5KV2MJAik048qExBOs,0f3kLT4wvi2mFHlHJgV8Hl,Shouldn't Do That - Disciplined Mix,Kajagoogoo,Crazy People's Right To Speak,2026-06-17T19:43:21,420826,2026-06-17,17,19,6,1,7.01,Shouldn't Do That,abends
2SAC2na7eq3ZNZsrX4KLv2,22yF4x7dMFKEhWiZEIZW14,0EPf9vAXPdFV5Ezp1sMX8B,Fade To Grey - Extended Version,Visage,Fade To Grey (Orchestral),2026-06-17T19:36:20,517276,2026-06-17,17,19,6,1,8.62,Fade To Grey,abends
3JV3QcE9Kcy7vHQvG6dZk2,59I3dti6310mhQu69j6dgz,3iUjRVvYCsMfz7tuAQtBDI,We Came To Dance - Single Version,Ultravox,The Collection (Deluxe Edition),2026-06-17T16:30:48,250170,2026-06-17,17,16,6,1,4.17,We Came To Dance,nachmittags
1b5loVZjltvWbn0fFmslca,6cjugjFHB3T1alJxAffyxQ,0yNLKJebCb8Aueb54LYya3,Touched by the Hand of God,New Order,The Best of New Order,2026-06-17T16:17:34,225933,2026-06-17,17,16,6,1,3.77,Touched by the Hand of God,nachmittags
0UHEp6UdzeqGZpp2SXr8eW,59I3dti6310mhQu69j6dgz,3iUjRVvYCsMfz7tuAQtBDI,White China - Steven Wilson Remix Edit,Ultravox,The Collection (Deluxe Edition),2026-06-17T16:09:05,190021,2026-06-17,17,16,6,1,3.17,White China,nachmittags
0QBZ9zTHxOsU8FAV01InLV,59I3dti6310mhQu69j6dgz,3iUjRVvYCsMfz7tuAQtBDI,All Stood Still - Single Version,Ultravox,The Collection (Deluxe Edition),2026-06-17T16:02:54,222827,2026-06-17,17,16,6,1,3.71,All Stood Still,nachmittags
6ZDEcMnUdkqqr73Dc8eLUa,59I3dti6310mhQu69j6dgz,3iUjRVvYCsMfz7tuAQtBDI,Reap The Wild Wind,Ultravox,The Collection (Deluxe Edition),2026-06-17T15:59:11,229328,2026-06-17,17,15,6,1,3.82,Reap The Wild Wind,nachmittags
32d8ziRcfs7slnCSrTzpag,59I3dti6310mhQu69j6dgz,3iUjRVvYCsMfz7tuAQtBDI,Sleepwalk,Ultravox,The Collection (Deluxe Edition),2026-06-17T15:55:21,191917,2026-06-17,17,15,6,1,3.2,Sleepwalk,nachmittags
3Wh0i78UKzHIenIxNvJscI,59I3dti6310mhQu69j6dgz,3iUjRVvYCsMfz7tuAQtBDI,Passing Strangers,Ultravox,The Collection (Deluxe Edition),2026-06-17T15:52:10,230329,2026-06-17,17,15,6,1,3.84,Passing Strangers,nachmittags
6tFDg9TsEAc5Gq6e2qhF4L,59I3dti6310mhQu69j6dgz,3iUjRVvYCsMfz7tuAQtBDI,Vienna - Single Version,Ultravox,The Collection (Deluxe Edition),2026-06-17T15:48:19,281000,2026-06-17,17,15,6,1,4.68,Vienna,nachmittags
2QmgapNYgIDsKXMsEqdBDd,59I3dti6310mhQu69j6dgz,3iUjRVvYCsMfz7tuAQtBDI,The Voice - Single Version,Ultravox,The Collection (Deluxe Edition),2026-06-17T15:43:38,263523,2026-06-17,17,15,6,1,4.39,The Voice,nachmittags
5LAPYizuoW9kgiPgb81Qxk,59I3dti6310mhQu69j6dgz,3iUjRVvYCsMfz7tuAQtBDI,The Thin Wall - Single Version,Ultravox,The Collection (Deluxe Edition),2026-06-17T15:39:15,266981,2026-06-17,17,15,6,1,4.45,The Thin Wall,nachmittags
5hDjLjn4OUyk15JnQjykhP,59I3dti6310mhQu69j6dgz,3iUjRVvYCsMfz7tuAQtBDI,Hymn - Single Version,Ultravox,The Collection (Deluxe Edition),2026-06-17T15:34:48,268342,2026-06-17,17,15,6,1,4.47,Hymn,nachmittags
4e2zrVwtXkKLESZDmPK5vu,59I3dti6310mhQu69j6dgz,3iUjRVvYCsMfz7tuAQtBDI,Dancing With Tears In My Eyes - Single Version,Ultravox,The Collection (Deluxe Edition),2026-06-17T15:30:19,250360,2026-06-17,17,15,6,1,4.17,Dancing With Tears In My Eyes,nachmittags
6twaMVNxGJgVc3qBKjiQ4M,15BhyErNMCS96rXaeAkMre,3iUjRVvYCsMfz7tuAQtBDI,White China - Special Mix,Ultravox,Lament (2009 Remaster),2026-06-17T15:24:44,503640,2026-06-17,17,15,6,1,8.39,White China,nachmittags
1ytqfV8DIjN7pEfkB3hl1k,15BhyErNMCS96rXaeAkMre,3iUjRVvYCsMfz7tuAQtBDI,Building - 2009 Remaster,Ultravox,Lament (2009 Remaster),2026-06-17T15:16:20,191760,2026-06-17,17,15,6,1,3.2,Building,nachmittags
7tUMnbdZaPU8TtU6fS7n36,15BhyErNMCS96rXaeAkMre,3iUjRVvYCsMfz7tuAQtBDI,Dancing with Tears in My Eyes - Special Remix,Ultravox,Lament (2009 Remaster),2026-06-17T15:13:09,602786,2026-06-17,17,15,6,1,10.05,Dancing with Tears in My Eyes,nachmittags
4hwHi8Ml8DrFJXx4xBCst3,15BhyErNMCS96rXaeAkMre,3iUjRVvYCsMfz7tuAQtBDI,One Small Day - Special Remix Extra,Ultravox,Lament (2009 Remaster),2026-06-17T15:03:06,511933,2026-06-17,17,15,6,1,8.53,One Small Day,nachmittags
6nkAx0uUha8ahNHIuIEKxA,15BhyErNMCS96rXaeAkMre,3iUjRVvYCsMfz7tuAQtBDI,Lament - Extended Mix,Ultravox,Lament (2009 Remaster),2026-06-17T14:54:34,482160,2026-06-17,17,14,6,1,8.04,Lament,nachmittags
2rVh0IGqGhm3hfTKWcgW3K,15BhyErNMCS96rXaeAkMre,3iUjRVvYCsMfz7tuAQtBDI,Easterly - 2009 Remaster,Ultravox,Lament (2009 Remaster),2026-06-17T14:46:32,228160,2026-06-17,17,14,6,1,3.8,Easterly,nachmittags
62QlhspiD1ioQcmORdMgym,15BhyErNMCS96rXaeAkMre,3iUjRVvYCsMfz7tuAQtBDI,One Small Day - Special Remix,Ultravox,Lament (2009 Remaster),2026-06-17T14:42:44,471333,2026-06-17,17,14,6,1,7.86,One Small Day,nachmittags
0024tEymsoc9FyKUauQngQ,6Tz3gRyPvHv8eDT5RZ2xXX,4P70aqttdpJ9vuYFDmf7f6,To the Unknown Man,Vangelis,Spiral,2026-06-17T14:34:51,546106,2026-06-17,17,14,6,1,9.1,To the Unknown Man,nachmittags
66iIi0n3wCmyxdHrhH088V,6Tz3gRyPvHv8eDT5RZ2xXX,4P70aqttdpJ9vuYFDmf7f6,Dervish D.,Vangelis,Spiral,2026-06-17T14:25:45,313893,2026-06-17,17,14,6,1,5.23,Dervish D.,nachmittags
3excZe9AvpmBZzVlKTrir9,6Tz3gRyPvHv8eDT5RZ2xXX,4P70aqttdpJ9vuYFDmf7f6,Ballad,Vangelis,Spiral,2026-06-17T14:20:31,509066,2026-06-17,17,14,6,1,8.48,Ballad,nachmittags
0949j8nbD2KPHvUVE6K0Ed,6Tz3gRyPvHv8eDT5RZ2xXX,4P70aqttdpJ9vuYFDmf7f6,Spiral,Vangelis,Spiral,2026-06-17T14:12:02,417933,2026-06-17,17,14,6,1,6.97,Spiral,nachmittags
2Pxrc170vjMuvDmoFzoGNo,1NeJ0QqKv002iYDiOCaUOA,1MD5pgVzlusqGyuSTcTxvu,Appena un po',Premiata Forneria Marconi,Per Un Amico,2026-06-18T17:04:59,463826,2026-06-18,18,17,6,1,7.73,Appena un po',nachmittags
4mCld3Bj0qeFWPjT7whB7j,1Gre4E48EWeLgA4ffo5cve,1MD5pgVzlusqGyuSTcTxvu,Si può fare,Premiata Forneria Marconi,Suonare Suonare,2026-06-18T17:02:37,291826,2026-06-18,18,17,6,1,4.86,Si può fare,nachmittags
3RsiyFNrYlv16OWY1BHMmx,51pz4wvc0BPtjnGCWjxX91,1MD5pgVzlusqGyuSTcTxvu,Dove... quando... - II Parte,Premiata Forneria Marconi,Storia Di Un Minuto,2026-06-18T16:57:20,361053,2026-06-18,18,16,6,1,6.02,Dove... quando...,nachmittags
3n9HTsj2f9IkQ3KlujvqSE,51pz4wvc0BPtjnGCWjxX91,1MD5pgVzlusqGyuSTcTxvu,Impressioni di settembre,Premiata Forneria Marconi,Storia Di Un Minuto,2026-06-18T16:51:10,344373,2026-06-18,18,16,6,1,5.74,Impressioni di settembre,nachmittags
3GY2xY27zJscrvR3GXOAP1,1Gre4E48EWeLgA4ffo5cve,1MD5pgVzlusqGyuSTcTxvu,Volo A Vela,Premiata Forneria Marconi,Suonare Suonare,2026-06-18T16:45:26,266506,2026-06-18,18,16,6,1,4.44,Volo A Vela,nachmittags
2mn3mGdg9xrtghYaHxoO3I,51pz4wvc0BPtjnGCWjxX91,1MD5pgVzlusqGyuSTcTxvu,Introduzione,Premiata Forneria Marconi,Storia Di Un Minuto,2026-06-18T16:40:52,69720,2026-06-18,18,16,6,1,1.16,Introduzione,nachmittags
2vybeJUAD8WC7T2SBOnLsZ,4sGttqZGNiwEn39ACrODLR,1MD5pgVzlusqGyuSTcTxvu,Old Rain,Premiata Forneria Marconi,Photos Of Ghosts,2026-06-18T16:39:34,221000,2026-06-18,18,16,6,1,3.68,Old Rain,nachmittags
5Ymwn4H27YMEsDB71KW8iK,2BqI2sjI4asmt5DZDBponl,70CgtFRYY0VmzL1lvGVtCI,Jesahel,Delirium,DOLCE ACQUA,2026-06-18T16:35:53,249866,2026-06-18,18,16,6,1,4.16,Jesahel,nachmittags
0N8DZ2pIXYlQSv0ahRnj90,51pz4wvc0BPtjnGCWjxX91,1MD5pgVzlusqGyuSTcTxvu,È festa,Premiata Forneria Marconi,Storia Di Un Minuto,2026-06-18T16:31:42,292266,2026-06-18,18,16,6,1,4.87,È festa,nachmittags
2bw8tRxxRXabc6dZB8gnqF,7bXJzll4GUEOGqX1YshA8C,1MD5pgVzlusqGyuSTcTxvu,Dolcissima Maria,Premiata Forneria Marconi,L'Isola Di Niente,2026-06-18T16:26:50,248000,2026-06-18,18,16,6,1,4.13,Dolcissima Maria,nachmittags
5kE5EMs7YnqBixw4wN5MPB,0HoF3Ir1IYbIkvrxXrLGOB,7AC976RDJzL2asmZuz7qil,Does It Really Happen? - LP/Single Version,Yes,Drama (Deluxe Edition),2026-06-18T16:22:18,394680,2026-06-18,18,16,6,1,6.58,Does It Really Happen?,nachmittags
5GU8jHiyLMxTL25vm8GQHy,4sGttqZGNiwEn39ACrODLR,1MD5pgVzlusqGyuSTcTxvu,Celebration,Premiata Forneria Marconi,Photos Of Ghosts,2026-06-18T16:15:43,233000,2026-06-18,18,16,6,1,3.88,Celebration,nachmittags
0WQUt4nTCz1Y2UDaYPH9MB,2D8CcRGepgve8R5jL0BzWv,0mkcYaXUbJUs5mJointuzB,Catherine Of Aragon,Rick Wakeman,The Six Wives Of Henry VIII,2026-06-18T16:11:49,227373,2026-06-18,18,16,6,1,3.79,Catherine Of Aragon,nachmittags
0Qrqra03HYRABprGcmdGwF,1NeJ0QqKv002iYDiOCaUOA,1MD5pgVzlusqGyuSTcTxvu,Per un amico,Premiata Forneria Marconi,Per Un Amico,2026-06-18T16:08:01,323840,2026-06-18,18,16,6,1,5.4,Per un amico,nachmittags
6Me8JQaGLrtbh6cVxJ4AgS,6eYidTACXD5W50kNcfMMhQ,02frazNrWgZCxUEf4UTfHt,Lifetime,Van Der Graaf Generator,Trisector,2026-06-18T15:57:33,287013,2026-06-18,18,15,6,1,4.78,Lifetime,nachmittags
5Gwi0arhMSLAI5fhbI4tO6,6eYidTACXD5W50kNcfMMhQ,02frazNrWgZCxUEf4UTfHt,The Final Reel,Van Der Graaf Generator,Trisector,2026-06-18T15:52:46,349080,2026-06-18,18,15,6,1,5.82,The Final Reel,nachmittags
1ScHQvkdsx3YW3ewWKDsHH,6eYidTACXD5W50kNcfMMhQ,02frazNrWgZCxUEf4UTfHt,Interference Patterns,Van Der Graaf Generator,Trisector,2026-06-18T15:46:57,232800,2026-06-18,18,15,6,1,3.88,Interference Patterns,nachmittags
1NiBRKLnlPurkOs9F1DJHJ,6eYidTACXD5W50kNcfMMhQ,02frazNrWgZCxUEf4UTfHt,The Hurlyburly,Van Der Graaf Generator,Trisector,2026-06-18T15:43:05,278560,2026-06-18,18,15,6,1,4.64,The Hurlyburly,nachmittags
4WpfQA29k0vpBxsFybXEDs,3suXBde2fATz1UzA6f7UoA,2qT62DYO8Ajb276vUJmvhz,One Of The Millions - 2001 Remaster,XTC,Oranges & Lemons,2026-06-18T07:14:45,276921,2026-06-18,18,7,6,1,4.62,One Of The Millions,vormittags
149ZWMlb4hkgzfOAhZHjXx,3suXBde2fATz1UzA6f7UoA,2qT62DYO8Ajb276vUJmvhz,Poor Skeleton Steps Out - 2001 Remaster,XTC,Oranges & Lemons,2026-06-18T07:03:49,213466,2026-06-18,18,7,6,1,3.56,Poor Skeleton Steps Out,vormittags
3RL0sk0ONrt5laiqFnAkAy,15BhyErNMCS96rXaeAkMre,3iUjRVvYCsMfz7tuAQtBDI,Dancing with Tears in My Eyes - 2009 Remaster,Ultravox,Lament (2009 Remaster),2026-06-18T06:58:53,280906,2026-06-18,18,6,6,1,4.68,Dancing with Tears in My Eyes,vormittags
3LV7wNF2AXNGEDN2bD5egC,4sdT5KV2MJAik048qExBOs,0f3kLT4wvi2mFHlHJgV8Hl,Shouldn't Do That - Undisciplined Mix,Kajagoogoo,Crazy People's Right To Speak,2026-06-18T06:54:00,361773,2026-06-18,18,6,6,1,6.03,Shouldn't Do That,vormittags
04c3ZTgTH5ci7LuNSx7Wje,20dTbQRkxuOTkf3SFyaT2m,7M1FPw29m5FbicYzS2xdpi,Thela Hun Ginjeet,King Crimson,Discipline,2026-06-18T06:47:52,386520,2026-06-18,18,6,6,1,6.44,Thela Hun Ginjeet,vormittags
4QQEzkxcONBthDLfzqIh9S,5xFlkqLDx3wbgqtvrez1n0,5KQMtyPE8DCQNUzoNqlEsE,Cars,Gary Numan,The Pleasure Principle,2026-06-18T06:41:25,238906,2026-06-18,18,6,6,1,3.98,Cars,vormittags
